Pacific Creole English	Pacific Creole English	**hv:Clark:Beach-la-mar**
Mbundu (H.20)	Mbundu (H.20)	**hv:Vansina:West-Central-Africa**:273-283 **h:Bryan:Bantu**
Dida	Dida	**hv:Kaye:Dida**
Ijoid	Ijoid	**hv:Jenewari:Ijoid**, **hv:Connelletal:Defaka-Ijo**
Teor-Kur	Teor-Kur	**hv:Collins:Maluku**:122-123
Southern Burmish	Southern Burmish	**hv:Bradley:Tibeto-Burman:1997**:39-41
Shan Tai	Shan Tai	**hv:Edmondson:Shan**
NOCODE_Caijia	NOCODE_Caijia	**h:Hsiu:Southwestern-China**
tdv	tdv	**w:Blench:Toro**
wnm	wnm	**sv:BlakeBreen:Pitta-Pitta**
Fore-Gimi	Fore-Gimi	**hvw:Scott:East-Central**:163-197
mrx	mrx	**hwsoc:LeeWambaliau:Kwanem**
mry	mry	**hv:Gallman:East-Mindanao**
Njemic	Njemic	**hv:Cheucle:Makaa-Njem**:516 **typ:Beavon:Konzime**:2-3
mru	mru	**hv:Elders:Kebi-Benue**
Yamphuic	Yamphuic	**hwsoc:HiltyMitchell:Yamphu**:52
mro	mro	**hv:vanDriem:Himalayas**:588-589
Yarli-Baagandji	Yarli-Baagandji	**hv:BowernAtkinson:Pama-Nyungan**:832-833 **hvw:Waferetal:New-South-Wales**
Kongo-Yaka-Suku-Hungan	Kongo-Yaka-Suku-Hungan	**hv:Bostoen:Kikongo**
pwb	pwb	**ld:BlenchNengel:Panawa**
mra	mra	**hv:Rischel:Mlabri-Mon-Khmer**
tkb	tkb	**e:Crooke:Bhoksa**
NOCODE_Ngumbarl	NOCODE_Ngumbarl	**hv:Bowern:Nyulnyulan-Jigsaw**
tkv	tkv	**w:Carteretal:Mur**
Tharuic	Tharuic	**hvw:Boehm:Tharu**
tkt	tkt	**soc:Boehm:Tharu**
Eastern Kainji	Eastern Kainji	**h:Blench:East-Kainji**
Sko	Sko	**hvphon:Donohue:Skou**, **hvld:DonohueCrowther:NCNG**, **g:DonohueRoque:Isaka**
tkz	tkz	**hv:Sidwell:Cua-EBahnaric**
nlo	nlo	**s:Bwantsa-Kafungu:Ngwii**
zgm	zgm	**hev:JohnsonWang:Zhuang**
xma	xma	**phon:Hout:Mushunguli**:1
Paguic	Paguic	**s:Wimbish:Pagu**:6
NOCODE_Penange	NOCODE_Penange	**g:Heath:Penange**
geq	geq	**phon:BoydNougayrol:Geme**
kxk	kxk	**hv:Bradley:Tibeto-Burman**:107
ssu	ssu	**el:Smith:Susuami**
NOCODE_Middle-Indo-Aryan	NOCODE_Middle-Indo-Aryan	**s:Bubenik:Prakrits**
ssq	ssq	**w:DjawanaiGrimes:Ngada**
Alor-Pantar	Alor-Pantar	**hv:HoltonRobinson:Alor-Pantar:Internal**
ssi	ssi	**hvwld:Grierson:11**
kxp	kxp	**hsoc:Rahman:Pakistan**
kxt	kxt	**hw:Staalsen:Sawos**:11
Eastern Beboid	Eastern Beboid	**hsoc:BryeBrye:Eastern-Beboid**
Afghanistan-Uzbekistan Arabic	Afghanistan-Uzbekistan Arabic	**w:Sirat:Arabic-Balkh**
Kinalakna-Kumukio	Kinalakna-Kumukio	**hv:HooleyMcElhanon:Morobe**:1071
rmt	rmt	**hv:Matras:Romani**:14-48 **s:Herin:Domari-Aleppo**
rmx	rmx	**h:WRITENET:Vietnam**
Konyak	Konyak	**hv:Burling:NEIndia**
lnl	lnl	**w:Simonsetal:Ngbugu**
Alto Orinoco	Alto Orinoco	**hvw:Ramirez:Arawak**:499-510 **htyp:Zamponi:Maipure-Yavitero**:584-585
Central-Southwestern Tai	Central-Southwestern Tai	**hv:Pittayaporn:Proto-Tai**:286-304 (called G)
rmi	rmi	**hv:Matras:Romani**:14-48
Kenyahic	Kenyahic	**hv:Sellato:Kenyah-Putuk**:29
East Polynesian	East Polynesian	**hv:Marck:Polynesian**
Gyalrongic	Gyalrongic	**hvld:Sun:rGyalrong** **hwdial:Gates:Jiarong**
vkp	vkp	**g:Clements:Korlai** **hv:Ferraz:WAfrica**
ytw	ytw	**wsoc:Gray:Domung**
Khoe-Kwadi	Khoe-Kwadi	**hv:GuldemannElderkin:Khoe-Kwadi**
vki	vki	**typ:Obatoye:Koro-Ija**
ytl	ytl	**hv:Bradley:Tibeto-Burman**
vkk	vkk	**hb:Voorhoeve:Sumatra**
Baniwa-Curripaco-Tariano	Baniwa-Curripaco-Tariano	**hvw:Ramirez:Arawak**:37-229 **hv:Aikhenvald:North-Arawak**
Indo-Aryan	Indo-Aryan	**hv:Masica:Indo-Aryan**
Kaukombaran	Kaukombaran	**hw:Zgraggen:NAdelbert**
Nusoish	Nusoish	**hvw:Lama:Nisoic**:157
Kru	Kru	**hv:Marchese:Kru:1989** **hv:Zogbo:Kru**
Southeast Borneo Malay	Southeast Borneo Malay	**hv:Collins:Malay-Borneo**
Ndu	Ndu	**hvs:Laycock:Ndu**:181, 185-189 **typ:Aikhenvald:Yalaku**:242-243
West Wapei	West Wapei	**hvw:Crowther:WWapei**
dkr	dkr	**ld:Spitzack:Kuijau**
Ningil-Yil	Ningil-Yil	**hv:Laycock:Torricelli**:768
vum	vum	**hv:Bastinetal:Bantu**:200
kjo	kjo	**h:Saxena:Introduction**
kjm	kjm	**hsoc:Proschan:Laos-Vietnam** **hv:Sidwell:Khmuic**:49
Kham-Hor	Kham-Hor	**hv:Tournadre:Tibetic**
NOCODE_Dhudhuroa	NOCODE_Dhudhuroa	**hvw:Waferetal:New-South-Wales**
dkk	dkk	**socdial:StrommeValkama:Mandar**
Southwest Pama	Southwest Pama	**hv:Black:Cape-York**
Bodo-Garo	Bodo-Garo	**hv:Burling:Bodo-Garo** **hv:Wood:Proto-Boro-Garo**
Gua-Cherepon	Gua-Cherepon	**hv:Snider:Proto-Guang:Consonants**
Makua-Lomwe	Makua-Lomwe	**hv:Kisseberth:Makhuwa**
NOCODE_Nasvang	NOCODE_Nasvang	**hvb:LynchCrowley:Vanuatu**:75
Pearic	Pearic	**hv:Sidwell:Austroasiatic** **hv:Ferlus:Pearic**
Angkuic	Angkuic	**hv:Hsiu:Angkuic**
Southwestern Tai	Southwestern Tai	**hv:EdmondsonSolnit:Kadai-Tai:Introduction**
NOCODE_Khorasan-Arabic	NOCODE_Khorasan-Arabic	**s:Dahlgren:Arabkhane**
Suau chain	Suau chain	**hvw:Cooper:Suau**
Biaoic	Biaoic	**w:Hsiu:Biao**
Palaungic	Palaungic	**hvw:Sidwell:Palaungic**:12
Nobiin Nubian	Nobiin Nubian	**sv:Bechhaus-Gerst:Nobiin**
Berber	Berber	Lameen Souag p.c.~2011 and **hv:Kossmann:Proto-Berbere**:30-31, 35-36
Gbe	Gbe	**hv:Kluge:Gbe**
Great Lakes Bantu	Great Lakes Bantu	**hvw:Schoenbrun:Great-Lakes-Bantu**, **hv:Schoenbrun:Great-Lakes-Bantu:1994**
Nuclear Maimai	Nuclear Maimai	**hsoc:Hutchinson:Heyoetc**:130 **hvw:Laycock:Lumi**:48
Mazatecan	Mazatecan	**hvwphon:Kirk:Mazatec** **hv:Leonard:Mazateco**
Koto-Olrat-Lakon	Koto-Olrat-Lakon	**hv:KalyanFrancois:Freeing**
South_Bird's_Head_Family	South Bird's Head Family	**hvtyp:BerryBerry:SBH**
bml	bml	**s:Mangulu:Lobala**:89-90
Supyiric	Supyiric	**g:Garber:Senufo-Sucite**
Kartvelian	Kartvelian	**hv:Boeder:Kartvelian**
Mairasi	Mairasi	**hv:Peckham:Etna**
Manda-Ngoni	Manda-Ngoni	**hv:Nurse:SWTanzania**:92
Lingala-Bangala	Lingala-Bangala	**g:Meeuwis:Lingala**:11-22
Lushootseed-Puget	Lushootseed-Puget	**d:Batesetal:Lushootseed**:i-xiii
eit	eit	**hvw:Laycock:Lumi**:41 and recent data collected by Matthew Dryer suggests that Eitiep is Kombioic language
Na-Togo	Na-Togo	**hv:Blench:Central-Togo**
Eastern_Jebel	Eastern Jebel	**hvw:Bender:EJebel**
Chepangic	Chepangic	**vw:Caughley:Bujheli-Chepang**
Shifted Western Romance	Shifted Western Romance	**hv:Agard:Romance**:83-90
Yarawata-Parawen-Ukuriguma	Yarawata-Parawen-Ukuriguma	**hb:Zgraggen:Madang**:23
Koman	Koman	**hv:Bender:Koman:2007**
Balto-Slavic	Balto-Slavic	**hv:Kortlandt:Balto-Slavica**
mqc	mqc	**hv:GrimesGrimes:NMoluccas**
mqk	mqk	**hv:Burton:East-Mindanao-Manobo**:21
Southern Vanuatu	Southern Vanuatu	**hv:Lynch:Southern-Vanuatu**
mql	mql	**soc:HatfieldMcHenry:Mbelime**
Wiradhuric	Wiradhuric	**hvw:Waferetal:New-South-Wales** **hv:BowernAtkinson:Pama-Nyungan**
Idomoid	Idomoid	**hvw:Armstrong:Idomoid** **hv:Armstrong:Idomoid:1989**
pap	pap	**v:Jacobs:Papiamentu**
paq	paq	**st:Oranskij:Parya**
pat	pat	**hvsoc:SchoolingSchooling:Manus**
Maran	Maran	**hv:Harvey:Warndarrang-Marra**
nns	nns	**w:Blench:Ningye**
Chokwe-Ngangela-Nyemba (K.20)	Chokwe-Ngangela-Nyemba (K.20)	**hv:Fleisch:Ngengela-Nyemba**
Asmat	Asmat	**hvw:Voorhoeve:Asmat**
Ngero	Ngero	**hv:Ross:Northwest-New-Britain:2014**
Benue-Congo Plateau	Benue-Congo Plateau	**hv:Gerhardt:Plateau**
pal	pal	**s:Sundermann:Mittelpersisch**
Maxakalian	Maxakalian	**hv:Loukotka:SAmerica**:68-71
Huastecan Mayan	Huastecan Mayan	**hvwphon:Norcliffe:Huastecan**
Flores Barat	Flores Barat	**hv:Fernandez:Flores**
NOCODE_Chairel	NOCODE_Chairel	**hv:Benedict:Sino-Tibetan**:6-7
Dagaaric	Dagaaric	**s:Kropp:Dagaare**
New South Wales Pama-Nyungan	New South Wales Pama-Nyungan	**hv:BowernAtkinson:Pama-Nyungan**
Temne-Baga	Temne-Baga	**hvs:Wilson:Atlantic**
Suki-Gogodala	Suki-Gogodala	**hv:Voorhoeve:Suki-Gogodala**
Kalkatungic	Kalkatungic	**hv:BowernAtkinson:Pama-Nyungan** **g:Blake:Kalkatungu**:117-150 **hvtyp:Dixon:Australian**:86-87
ccp	ccp	**hvw:Grierson:5:I**
ccd	ccd	**soc:CunhaNemi:Cafundo**
South Bauchi East	South Bauchi East	**hvw:Shimizu:SBauchi**
Iwaidjan_Proper	Iwaidjan Proper	**hv:Mailhammer:Iwaidjan**
Eastern Great Lakes Algonquian	Eastern Great Lakes Algonquian	**hv:Goddard:Algonquian**
nao	nao	**hv:Bielmeier:Himalayas**:108-109
gda	gda	**g:Sharma:Gade-Lohar**:10
Ju-Kung	Ju-Kung	**hv:Sands:Juu**
Khiamniungic	Khiamniungic	**he:Saul:Naga-Burma**
Nisoid	Nisoid	**hvw:Lama:Nisoic**
Chapacuran	Chapacuran	**hv:Birchalletal:Chapacuran**
Northeast Coastal Bantu	Northeast Coastal Bantu	**hv:Nurse:EBantu**
Hawu-Dhao	Hawu-Dhao	**hv:Grimes:Hawu-Dhao**
Kannadoid	Kannadoid	**hvlde:Zvelebil:Nilagiri**
North Kotoko-Buduma-Musgum	North Kotoko-Buduma-Musgum	**hv:Gravina:Central-Chadic**:46-47
Koro-Holon	Koro-Holon	**hv:PostBlench:Siangic**
NOCODE_Coeruna	NOCODE_Coeruna	**hv:Loukotka:SAmerica**:187-189
amo	amo	**h:Blench:East-Kainji** **hvw:Shimizu:Jos**
Lamaholotic	Lamaholotic	**hvw:Keraf:Lamalera**
ama	ama	**w:NimuendajuUnkel:Geral**
mow	mow	**h:Jacquot:Congo-Brazzaville**
amg	amg	**vtyp:Mailhammer:Iwaidjan**
Lahaulic	Lahaulic	**hvw:Widmer:West-Himalayish**
Uralic	Uralic	**hv:Salminen:Uralic**
psu	psu	**st:Woolner:Prakrit**
Central-East Sumbanese	Central-East Sumbanese	**hv:Asplund:Sumba**
dsi	dsi	**h:TuckerBryan:Non-Bantu-NEAfrica:1956**:19
Southern New Caledonian	Southern New Caledonian	**hbld:Haudricourt:New-Caledonia-Loyalty**
NOCODE_Amam	NOCODE_Amam	**s:AkiPennington:Amam**
wbq	wbq	**hvwld:Grierson:4**
gju	gju	**v:Sharma:Gojri**
Western Berber	Western Berber	**v:Souag:Western-Berber-Kwarandzyey**
gjk	gjk	**g:Woodland:Kachi-Gujerati**
wbl	wbl	**hv:Wendtland:Pamir**
Southern Bantu-Makua	Southern Bantu-Makua	**hv:Janson:SBantu**
Ram	Ram	**hvw:Laycock:Lumi**:48
tvy	tvy	**s:Baxter:Bidau**
Wewewa-Laboya	Wewewa-Laboya	**hv:Asplund:Sumba**
tvt	tvt	**hb:Matisoff:Tibeto-Burman**
Greater Bangi-Ntomba	Greater Bangi-Ntomba	**hv:Bastinetal:Bantu**:205-206
kvb	kvb	**hvw:Anderbeck:Batanghari**
East Nyanza	East Nyanza	**hvw:Schoenbrun:Great-Lakes-Bantu**, **hv:Schoenbrun:Great-Lakes-Bantu:1994**
kmg	kmg	**hvw:McElhanon:Huon**:7
kme	kme	**he:Ardener:Coastal-Cameroons**
Kim-Besme-Goundo	Kim-Besme-Goundo	**w:Roberts:Goundo**
Sau-Angal-Kewa	Sau-Angal-Kewa	**hvtyp:Franklin:Kewa**
kma	kma	**g:Cahill:Konni**
Subanen	Subanen	**hv:Lobel:Subanen**
Mek	Mek	**hvw:Heeschen:Mek:1978** **hvld:Heeschen:Mek:1992**
gvs	gvs	**v:Ross:Gumawana**
Ometo	Ometo	**hv:Amha:Ometo**
dde	dde	**e:Even:Badondos**
Latinic	Latinic	**vld:Baldi:Latin**
Yuin-Kuri	Yuin-Kuri	**hv:BowernAtkinson:Pama-Nyungan**
Gahuku	Gahuku	**d:Deibler:Alekano**
nmr	nmr	**hw:Strumpell:Adamauas** **hvw:Boyd:Adamawa:1988**
nmp	nmp	**hv:Bowern:Nyulnyulan-Jigsaw**
tdl	tdl	**w:Blench:Sur**
tdb	tdb	**hvw:Grierson:5:II**
nmo	nmo	**hv:Bradley:Tibeto-Burman**:89-90
tdq	tdq	**h:Williamson:Benue-Congo**
nmk	nmk	**g:Sperlich:Namakir**:21-24
nmh	nmh	**typ:BarehWar:Monsang**:200
nmi	nmi	**s:Andreasetal:Nyam**
dza	dza	**ld:BlenchNengel:Tunzu**
xns	xns	**hvw:Widmer:West-Himalayish**
Mixtepec-Quioquitani-Quierí Zapotec	Mixtepec-Quioquitani-Quierí Zapotec	**s:Hunnetal:Mixtepec-Zapotec**:4
srk	srk	**hv:Lobel:Southwest-Sabah**:399-401
dzn	dzn	**hv:HackettvanBulck:ETeam**:73-74 **h:Mangulu:Riverains**:12
xna	xna	**s:MacDonald:Ancient-North-Arabian**
Kanyara	Kanyara	**hv:Austin:SPilbara** **hv:BowernAtkinson:Pama-Nyungan**
kvr	kvr	**v:Kurniatietal:Tapan**
Macro-Tani	Macro-Tani	**hv:PostModi:Milang**
NOCODE_Hezhou	NOCODE_Hezhou	**hv:Dede:Chinese-Qinghai**
bjj	bjj	**hvwt:Grierson:9:I**
yyz	yyz	**hv:Bradley:Tibeto-Burman**:101
Highland East Cushitic	Highland East Cushitic	**hv:Hudson:HECushitic**
Pirriya-Kungkari	Pirriya-Kungkari	**h:Dixon:Australian2002**:xxxiii **s:Breen:Kungkari**:64 **hv:BowernAtkinson:Pama-Nyungan**
bba	bba	**typ:Winkelmann:Baatonum**
Lakes_Plain	Lakes Plain	**hvw:Clouse:Lakes-Plain** **hvw:Voorhoeve:Irian**
Rejang-Sajau	Rejang-Sajau	**hv:Kroeger:Sarawak** **hv:Hudson:Sarawak:1994**
bjy	bjy	**h:Dixon:Australian2002**:xxxiv
Eleman	Eleman	**hvs:Brown:Eleman:1973**
Goroka	Goroka	**hv:Foley:Papuan**:236-237 **hvw:Capell:CHighlands** **hv:Haiman:Gorokan** **hvld:Capell:SWPacific:1962**:105-128
Southeastern Benue-Congo Plateau	Southeastern Benue-Congo Plateau	**hv:Blench:Plateau:2009**
hem	hem	**g:Vandermeiren:Kiluba-Hemba**
Northeast Savanna Bantu	Northeast Savanna Bantu	**hv:NursePhilippson:Bantu**:175-176
Dualaic	Dualaic	**hvw:Ebobisse:Sawabantu**:395-404
Gusap-Mot	Gusap-Mot	**g:McElhanon:Selepet-Finisterre-Huon**:45
xgb	xgb	**hw:Delafosse:CotedIvoire**
Ngarna	Ngarna	**hv:Breen:Ngarna** **hv:BowernAtkinson:Pama-Nyungan**
rjg	rjg	**he:Verheijen:Manggarai**:16-21
Thalanyji-Burduna	Thalanyji-Burduna	**g:WMPALCDeak:Thalanyji**:15-16
Umbindhamuic	Umbindhamuic	**hv:Evans:Australia**:256-257 **sd:VerstrateRigsby:Yintyingka**:192-194
Mansoanka-Fore-Mboteni	Mansoanka-Fore-Mboteni	**hv:Pozdniakov:Atlantiques**
awv	awv	**hwsoc:Leboldetal:Lower-Digul**:4
Heiban	Heiban	**hvw:Schadeberg:Heiban**
Kwer-Kopkaka-Burumakok	Kwer-Kopkaka-Burumakok	**hvw:Wilbrink:Kopkaka**
Mbumic	Mbumic	**hv:Elders:Kebi-Benue**
Finisterre-Huon	Finisterre-Huon	**hv:Suter:Finisterre-Huon**
Southwest Grassfields	Southwest Grassfields	**hvw:Blench:Momo-Western-Momo**
Ga-Dangme	Ga-Dangme	**hv:Kropp:Ga-Dangme**
NOCODE_Pauxi	NOCODE_Pauxi	**hv:Girard:Carib**
Oti-Volta Occidental	Oti-Volta Occidental	**hv:Manessy:Oti-Volta**
Bata-Sharwa	Bata-Sharwa	**hv:Gravina:Central-Chadic**:47-48
Yimidhirr-Yalanji-Yidinic	Yimidhirr-Yalanji-Yidinic	**hv:Black:Cape-York**:262-265 **hv:BowernAtkinson:Pama-Nyungan**
yoy	yoy	**hv:Pittayaporn:Southwestern-Tai**
NOCODE_Baazem	NOCODE_Baazem	**w:Lovegren:Baazem**
Pacific Coast Athapaskan	Pacific Coast Athapaskan	**hvb:Golla:California**
hmv	hmv	**hvb:Niederer:Hmong-Mjen**:310-311
NOCODE_Siti	NOCODE_Siti	**vw:Kleinewillinghofer:Siti**
Kurdish	Kurdish	**h:Blau:Kurde**
agy	agy	**hv:Reid:Negritos:2013**:338-340
Chimbu-Wahgi	Chimbu-Wahgi	**hvld:Capell:SWPacific:1962**:105-128
Krongo-Tumtum	Krongo-Tumtum	**hv:ThelwallSchadeberg:Nuba** **hvs:Stevenson:Nuba**:107
Zenatic	Zenatic	**hv:Kossmann:Arabic-Berber**:21-24 **hv:Kossmann:Proto-Berbere**:31-32
Sonsorol-Tobi	Sonsorol-Tobi	**hvw:Quackenbush:Sonsorol-Truk**
nxi	nxi	**s:Spiss:Kingoni**
Darma-Byangsi-Chaudangsi	Darma-Byangsi-Chaudangsi	**hv:vanDriem:Himalayas** **hv:Sharma:Uttar-Pradesh**
all	all	**e:Singh:Allar**
sci	sci	**v:Paauw:SLM**
sck	sck	**g:Jordan-Horstmann:Sadani**
scf	scf	**h:Ethnologue:16**
Kamakanan	Kamakanan	**hvw:Silva:Kamaka**
pty	pty	**hlde:Menon:Dravidian** **h:Shashi:Kerala:Less-Known**
NOCODE_Nzadi	NOCODE_Nzadi	**hv:KoniBostoen:Kwilu**
zmh	zmh	**el:Tupper:Makolkol**
zmi	zmi	**s:Hendon:Ulu-Muar**
wmo	wmo	**hv:GlasgowLoving:Maprik**:8
wmn	wmn	**hbld:Haudricourt:New-Caledonia-Loyalty**
fax	fax	**g:Fink:Sierra-Gata**
Kombio-Yambes	Kombio-Yambes	**hv:GlasgowLoving:Maprik**
NOCODE_Gardiol	NOCODE_Gardiol	**s:Morosi:Valdesi-Piemonte**
Yambasa (A.60)	Yambasa (A.60)	**hvw:Paulian:Yambasa**
mpv	mpv	**w:Retsemaetal:Mungkip**
fak	fak	**hvld:Goodetal:Lower-Fungom**
fah	fah	**hw:Koops:Baissa**
fam	fam	**vw:Blench:Fam**
Hangaza-Shubi	Hangaza-Shubi	**hv:NursePhilippson:EAfrica**:55
NOCODE_Sadu	NOCODE_Sadu	**h:Bradley:Tibeto-Burman-China**
mpz	mpz	**wsoc:Nahhas:Mpi**
Njila	Njila	**hv:Vansina:West-Central-Africa**:273-283
East Seram	East Seram	**hvw:Collins:ESeram**
NOCODE_Homshetsma	NOCODE_Homshetsma	**s:Vaux:Homshetsma**
Central Pahari	Central Pahari	**gtd:Hendriksen:Himachali**
Komoic	Komoic	**s:Kutsch:Bila**:450-452
NOCODE_Shiwa	NOCODE_Shiwa	**hv:Cheucle:Makaa-Njem**:516
Morehead-Wasur	Morehead-Wasur	**hv:Dohler:Morehead** **hwld:Donohue:Wasur**
wsr	wsr	**lde:Gajdusek:Kuru** **hv:Lloyd:Angan-Neighbouring**:93
Southwest Sabahan	Southwest Sabahan	**hv:Lobel:Southwest-Sabah**
Western_Daly	Western Daly	**hs:Tryon:Daly**
Bolivia-Parana	Bolivia-Parana	**hv:Danielsen:Baure-Personal**
Ogonoid	Ogonoid	**hvtyp:BondAnderson:Ogonoid**
ten	ten	**hvw:Ortiz:Colombia**:133
Aceh-Chamic	Aceh-Chamic	**hv:Sidwell:Aceh-Chamic**
nbq	nbq	**g:Etherington:Nggem**
Jabuti	Jabuti	**hv:vanderVoort:Proto-Jabuti** **hv:Jolkesky:Proto-Je**:3-4
nbt	nbt	**hv:vanDriem:Himalayas**:489 **hvw:BlenchPost:Arunachal**
Makuric	Makuric	**typ:Shi:Makuri-Naga**
Mumuye-Yandang	Mumuye-Yandang	**hv:Anikinaetal:Mumuye-Yendang**
Karnic	Karnic	**hv:Breen:Karnic** **hv:Bowern:Karnic:2010** **hv:BowernAtkinson:Pama-Nyungan**:832-833
Yimchingric	Yimchingric	**he:Saul:Naga-Burma**
Matakam	Matakam	**hv:Gravina:Central-Chadic**:46, 49
suv	suv	**hvw:BlenchPost:Arunachal** **hv:Anderson:West-Kameng**
xoc	xoc	**h:NdimeleWilliamson:Languages-Rivers-State**
Salishan	Salishan	**hv:Campbell:1997**
Malagasic	Malagasic	**hv:Serva:Madagascar**
Southwest Cenderawasih Bay	Southwest Cenderawasih Bay	**hv:Kamholz:South-Halmahera-West-New-Guinea**:139
Eastern Tibetic	Eastern Tibetic	**hv:Tournadre:Tibetic**
qgu	qgu	**s:Donohue:Wulguru**
North-Central Atlantic	North-Central Atlantic	**hv:Segerer:Northern-Atlantic**
kzd	kzd	**v:Collins:Taliabo**
kzk	kzk	**hv:DunnRoss:Kazukuru**
Extreme Southern New Caledonian	Extreme Southern New Caledonian	**vphon:Rivierre:Sud-Nouvelle-Caledonie**
NOCODE_Amorite	NOCODE_Amorite	**ld:Streck:Amorite**
Simbu	Simbu	**hv:Tida:East-Simbu**, **hv:Tida:Simbu**
Grusi	Grusi	**hv:Manessy:Gurunsi** **hb:Kleinewillinghofer:Gurunsi**
Purubora-Ramarama	Purubora-Ramarama	**hv:EriksenVilacy:Tupian**
Border	Border	**hvld:Voorhoeve:CWTNG** **hvld:DonohueCrowther:NCNG**
vig	vig	**typ:Winkelmann:Viemo**
NOCODE_Tsixa	NOCODE_Tsixa	**ld:Fehn:Tsixa:Gestures**:148-149
Tor	Tor	**hew:Oosterwal:Tor**
NOCODE_Kilen	NOCODE_Kilen	**hv:Kazama:Hezhen:1998**
Eastern Tibeto-Kanauri	Eastern Tibeto-Kanauri	**hvw:Widmer:West-Himalayish**
vis	vis	**he:Luiz:Kerala**:253-254
NOCODE_Cosao	NOCODE_Cosao	**ld:BaiXu:Cosao**
jrt	jrt	**hv:Hoffmann:Angas-Goemai**
vit	vit	p.c. Roger Blench 2011
NOCODE_Morike	NOCODE_Morike	**vw:Fleck:Morike**
Southern Nilotic	Southern Nilotic	**hvphon:Rottland:SNilotischen**
Otomanguean	Otomanguean	**hv:Campbell:1997**
Mofuic	Mofuic	**hv:Gravina:Central-Chadic**:53-55
Romani	Romani	**hv:Matras:Romani**:14-48
ved	ved	**ld:Geiger:Vaddas**
twl	twl	**v:Borland:Shona**
twt	twt	**w:NimuendajuUnkel:Geral** **hv:RodriguesCabral:Tupian**
Eastern Omo-Tana	Eastern Omo-Tana	**hv:Tosco:Somali**
avv	avv	**hv:Michael:Tupi-Guarani**:204
Mantharta	Mantharta	**s:Austin:Mantharta**:24-25 **hv:BowernAtkinson:Pama-Nyungan** **hv:Austin:SPilbara**
Masa	Masa	**el:Melis:Ham**
Nuclear Oromo	Nuclear Oromo	**hv:Janko:Afaan-Oromo**
avs	avs	**hv:Michaeletal:Zaparoan**
luv	luv	**ld:SalmanKharusi:Lawatiyya**
klf	klf	**soc:Maassetal:Kendedje**
gqi	gqi	**hvld:Sun:Western-Sichuan**:20
East Bodish	East Bodish	**hvld:Hyslop:East-Bodish**
kll	kll	**soc:WendelWendel:Kagan-Kalagan**
jdg	jdg	**he:Hughes-Buller:Baluchistan**:189 and Agnes Korn p.c. 2015
klo	klo	p.c. Roger Blench 2011
Boma-Tiene-Mpe	Boma-Tiene-Mpe	**s:Mangulu:Ketiene** **hv:Bastinetal:Bantu**:202-203
Kajang	Kajang	**hv:Kroeger:Sarawak**:159
Minangkabauic	Minangkabauic	**v:Kurniatietal:Tapan**
def	def	**h:Lecoq:SWIran** **g:MacKinnon:Dezfuli-Shushtari**
Sarawak-Melanau-Kajang	Sarawak-Melanau-Kajang	**hv:Rensch:Central-Sarawak**
Mishmic	Mishmic	**hvw:BlenchPost:Arunachal**
kcf	kcf	**phon:Salffner:Ukaan**
Xincan	Xincan	**g:Sachse:Xinka**:48-49
Grebo	Grebo	**hsoc:JohnsonHasselbring:Grebo**
Nakh-Daghestanian	Nakh-Daghestanian	**hv:Nichols:Nakh-Dagestanian**
Kpwe	Kpwe	**g:Kuperus:Londo**:17-18 **he:Ardener:Coastal-Cameroons**
Laali-Tsaayi-Yaka	Laali-Tsaayi-Yaka	**g:Mouandza:Iyaa**:17
Apachean	Apachean	**hv:Hoijer:Apachean-Athapaskan**
Mampruli-Dagbani	Mampruli-Dagbani	**s:Naden:Kamara-Larabanga**
Central Gur	Central Gur	**hv:Manessy:Bwamu-Voltaiques**
csv	csv	**typ:Watkins:Sumtu**:79
Gondi	Gondi	**hv:Smith:Gondi** **hv:Garapati:Gondi** **hvwsoc:Beine:Gondi**
bkf	bkf	**hv:HackettvanBulck:ETeam**:84
Nuclear Polynesian	Nuclear Polynesian	**hv:Marck:Polynesian** **hv:Wilson:East-Polynesians**
NOCODE_Nouchi	NOCODE_Nouchi	**soc:Kube:Nouchi**, **ldsoc:Sande:Nouchi**
bkt	bkt	**hv:Bastinetal:Bantu**:206
NOCODE_Syriem	NOCODE_Syriem	**h:Haokip:Kuki-Chin**
Kapong	Kapong	**g:Sousa:Ingariko**:36-40
Ersuic	Ersuic	**hvw:Yu:Ersuic** **vw:Chirkova:Duoxu**
Arandic-Thura-Yura	Arandic-Thura-Yura	**hv:BowernAtkinson:Pama-Nyungan**
lhm	lhm	**hv:Bielmeier:Himalayas**:109-110
Adang-Hamap-Kabola	Adang-Hamap-Kabola	**hvw:Stokhof:Alor** **g:Haan:Adang**:5
Nuclear Palai	Nuclear Palai	**hvw:Laycock:Lumi**:48 and p.c.~Matthew Dryer
lhp	lhp	**hv:vanDriem:Himalayas**
ega	ega	**vw:Blench:Ega**
itk	itk	**s:Merzagora:Giudeo-Italiano**
Compromise Middle Pama	Compromise Middle Pama	**hvsoc:Sutton:Wik-Relationships** **hv:Black:Cape-York** **sd:VerstrateRigsby:Yintyingka**:192-194
Macro-Carolinian	Macro-Carolinian	**hvw:Quackenbush:Sonsorol-Truk**
Tibeto-Kanauri	Tibeto-Kanauri	**hv:vanDriem:Himalayas**
kft	kft	**hvwld:Grierson:11**:95-102
