mzl	-95.28329	17.01564	North America	
mzm	11.71545	8.90347	Africa	
mzn	52.30089	36.24096	Eurasia	
mzo	-53.39943	-12.0456	South America	2013
mzh	-62.17574	-23.16326	South America	
mzi	-96.57186	18.15308	North America	
mzj	-9.44257	8.561855	Africa	
mzk	11.31614	6.69736	Africa	
zyg	107.3622	21.83753	Eurasia	
zyb	107.18368	23.68182	Eurasia	
zyn	107.3622	21.83753	Eurasia	
zyj	107.18368	23.68182	Eurasia	
zyp	93.264	22.524	Eurasia	
NOCODE_Guinea-Bissau-Sign			Africa	
NOCODE_Western-Victoria	143.6694397	-34.13829932	Australia	2013
NOCODE_Wanyam	-63.1	-12.1	South America	2013
NOCODE_Sorbung	94.315422	24.7473696	Eurasia	
xsr	86.9994266667	27.6739533333	Eurasia	
xss	94.0	56.0	Eurasia	2013
xsp	145.58617	-5.12302	Papua	
xsq	39.53235	-13.64426	Africa	
xsu	-67.64978	1.31875	South America	
xsy	121.06725	24.60434	Papua	
xsb	120.0948	15.5797	Papua	
xsa			Eurasia	2013
xsd			Eurasia	2013
xse	137.58814	-5.17582	Papua	
xsj	31.35945	-2.93387	Africa	
tgf	91.26196	27.32312	Eurasia	
xsh	7.95163	9.37832	Africa	
xsi	147.35333	-5.96037	Papua	
xsn	8.83882	10.41566	Africa	
xsl	-117.04665	59.87942	North America	
xsm	-1.390755	11.082395	Africa	
jls			North America	
jle	29.99697	10.71937	Africa	
NOCODE_Mayoruna-Tabatinga	-69.873963	-4.289992	South America	2013
NOCODE_Julud			Africa	
swi	106.56279	24.048835	Eurasia	
NOCODE_Bauxite			Africa	
swh	37.6240325	-8.2560525	Africa	
swk	34.99095	-16.6183	Africa	
swj	10.46345	-1.78084	Africa	
swm	145.53729	-5.01391	Papua	
dum			Eurasia	2013
swo	-73.326416	-8.009188	South America	
NOCODE_Taita			Africa	
swn	15.97425	29.16	Africa	
swc	27.41958	-7.2692	Africa	
swb	45.13625	-15.40551	Africa	
NOCODE_Tacunyape			South America	2013
swe	17.389526	59.800634	Eurasia	
swg	7.12775	49.38788	Eurasia	
swf	27.46881	4.71127	Africa	
swy	17.03098	10.59874	Africa	
swx	-66.31458	-6.82525	South America	
NOCODE_Dima-Bottego			Africa	
eaa				2013
swq	13.56571	10.14138	Africa	
swp	150.20977	-10.66062	Papua	
sws	131.25029	-7.59918	Papua	
dma	13.00456	-0.91927	Africa	
dmb	-3.664799	14.376155	Africa	
dmc	145.67561	-4.8296	Papua	
dmd				2013
dme	14.21344	10.75203	Africa	
dmg	116.90097	5.31911	Papua	
dmk	74.7984	36.3258	Eurasia	
dml	71.68065	35.29901	Eurasia	
dmm	14.0597	8.72207	Africa	
dmo	10.49838	6.69577	Africa	
dmr	128.6357	-7.16991	Papua	
dms	120.21879	0.70234	Papua	
dmu	140.76837	-3.62591	Papua	
dmv	117.419	5.93483	Papua	2013
dmx	32.77308	-15.68941	Africa	
dmy	140.16567	-2.38475	Papua	
swv	75.407	27.34	Eurasia	
NOCODE_Idabaez			South America	2013
NOCODE_Wathawurrung	144.1013148	-37.68777565	Australia	2013
hna	13.84054	10.38053	Africa	
bcm	155.12771	-6.23061	Papua	
bcn	11.29518	8.81345	Africa	
bco	142.78806	-6.45932	Papua	
hne	82.04833	20.36015	Eurasia	
hnd	72.17018	33.21215	Eurasia	
bcj	122.90561	-16.62743	Australia	
bck	125.63098	-17.82967	Australia	
hni	102.851673333	22.67753	Eurasia	
hnh	22.90878	-19.09658	Africa	
bcf	143.54524	-7.93818	Papua	
bcg	-14.61106	10.52708	Africa	
bca	99.70522	26.1666	Eurasia	
bcb	-15.99689	12.5053	Africa	
bcc	59.7353375	25.1081025	Eurasia	
hns	-58.56973	7.67349	South America	
hnu	104.77162	18.784855	Eurasia	
bcy	12.04157	9.53072	Africa	
bcz	-16.22898	12.867215	Africa	
bct	30.36789	2.20229	Africa	
bcu	146.35521	-5.59896	Papua	
bcv	10.96424	8.92577	Africa	
bcw	13.61308	10.35353	Africa	
bcp	26.59406	1.1807	Africa	
bcq	35.7673	7.04682	Africa	
bcr	-126.41041	55.09968	North America	
bcs	7.96202	5.92596	Africa	
aua	166.49868	-11.29693	Papua	
auc	-76.68295	-1.12312	South America	
aub	103.0	23.0	Eurasia	
aue	21.179305	-21.055355	Africa	
aud	169.75	-11.75	Papua	
aug	1.74452	7.49256	Africa	
aui	149.82236	-9.6692	Papua	
auh	29.01676	-11.629545	Africa	
auk	142.47056	-3.83003	Papua	
auj	21.18188	29.23411	Africa	
aum	5.42081	10.08494	Africa	
aul	167.69684	-16.35787	Papua	
auo	11.32197	9.85747	Africa	
aun	141.80584	-3.38127	Papua	
auq	139.50194	-2.26271	Papua	
aup	142.70555	-8.37312	Papua	
aur	142.71539	-3.37841	Papua	
auu	136.09604	-3.43705	Papua	
aut	-149.46195	-23.38431	Papua	
auw	140.60389	-3.00564	Papua	
auy	145.75972	-6.54079	Papua	
aux	-46.792	-4.137	South America	
auz	65.38644	40.26116	Eurasia	
NOCODE_Tarjumo	13.157959	11.852298	Africa	2013
blg	110.91342	1.33476	Papua	
upi	141.15692	-3.34565	Papua	
upv	167.34643	-16.00951	Papua	
nen	167.96426	-21.5305	Papua	
neo	106.43476	22.41886	Eurasia	
nem	164.79733	-20.67915	Papua	
nej	146.30617	-5.60034	Papua	
nek	165.57757	-21.6524	Papua	
neh	90.39465	27.37317	Eurasia	
nef	96.349	27.688	Eurasia	2013
neg	139.20575	52.96584	Eurasia	
ned	10.47	7.065	Africa	
nee	164.19283	-20.4035	Papua	
neb	-7.33105	7.76747	Africa	
nec	124.19184	-8.28776	Papua	
nea	121.12061	-8.82745	Papua	
nez	-116.40787	46.30731	North America	
nex	141.84917	-8.44877	Papua	
ney	-6.08043	4.95048	Africa	
nev	106.54295	15.10343	Eurasia	
new	84.957715	27.261445	Eurasia	
net	143.0286	-5.02368	Papua	
neu			Eurasia	
ner	132.09609	-1.94317	Papua	
nes	78.5728	31.85031	Eurasia	
nep	87.6200833333	27.5947033333		
neq	-95.70318	17.17947	North America	
mee	151.37257	-5.47036	Papua	
med	144.33974	-5.62644	Papua	
meg	165.77137	-21.49395	Papua	
mef	91.61318	25.12916	Eurasia	
mea	9.69161	5.94639	Africa	
mec	134.865	-14.79269	Australia	
meb	143.61799	-7.30342	Papua	
mem	123.7694	-18.65975	Australia	
mel	113.188255	3.689805	Papua	
meo	100.492	5.933	Eurasia	
men	-10.992585	7.90935	Africa	
mei	27.22359	14.78898	Africa	
meh	-97.79744	16.98874	North America	
mek	146.58609	-8.23853	Papua	
mej	133.6177	-1.18016	Papua	
meu	147.42357	-9.67492	Papua	
met	146.85898	-5.91639	Papua	
mew	11.90347	11.50069	Africa	
mev	-8.86405	7.04616	Africa	
meq	14.09	10.7458	Africa	
mep	128.88869	-16.3596	Australia	
mes	19.27686	13.07604	Africa	2013
mer	37.73964	0.26484	Africa	
mey	-2.40278	20.14644	Africa	
mez	-88.63948	44.97941	North America	
dry	84.13573	27.8623	Eurasia	
NOCODE_Japhug			Eurasia	
NOCODE_Umiida-Unggarangu	125.00061	-16.559333	Australia	2013
drq	84.435	28.173	Eurasia	2013
sjs	-4.51293	34.99924	Africa	
drs	38.2395	6.18469	Africa	
drr	157.76722	-8.30556	Papua	
dru	120.84424	22.77381	Papua	
drt	6.51539	52.9024	Eurasia	
drw	70.76427	38.31608	Eurasia	
sju	18.64604	64.63829	Eurasia	
dri	5.26544	11.46534	Africa	
sjk	27.537	67.093	Eurasia	
drl	142.69519	-32.70212	Australia	
dro	111.53563	2.54435	Papua	
drn	128.58527	-7.12065	Papua	
sjb	117.40071	2.43432	Papua	
drc	-8.6886615	39.5143738	Eurasia	
drb	30.67816	12.47398	Africa	
dre	83.29267	29.19568	Eurasia	
drd	80.543865	29.86292	Eurasia	
drg	116.74264	6.83989	Papua	
sje	17.42613	66.401085	Eurasia	
lww	168.33449	-16.76115	Papua	
lwt	122.7473	-8.54573	Papua	
lwh	104.65974	22.72597	Eurasia	
lwo	28.13775	7.35089	Africa	
lwl	98.76132	19.01364	Eurasia	
lwm	99.98623	20.85416	Eurasia	
lwa	22.10971	-7.16388	Africa	
lwg			Africa	
lwe	123.65163	-8.35741	Papua	
kgq	135.88268	-4.30433	Papua	
kgp	-52.53937	-27.76708	South America	
kgs	152.91311	-29.81891	Australia	
kgr	132.4159	-0.57073	Papua	
kgu	145.2836	-4.79614	Papua	
kgt	11.48262	6.90525	Africa	
kgw	132.66326	-0.7871	Papua	
kgv	132.67789	-3.47037	Papua	
kgy	85.42574	28.29215	Eurasia	
kgx	123.04494	-5.15696	Papua	
kga	-6.23255	8.29177	Africa	
kgc	107.35139	15.25616	Eurasia	
kgb	130.32696	-0.17313	Papua	
kge	105.10712	-3.79215	Papua	
kgd	106.4588	16.18229	Eurasia	
kgg	80.63092	29.17663	Eurasia	
kgf	147.5358	-6.42586	Papua	
kgi	101.61389	3.13489	Eurasia	
kgh			Papua	
kgk	-54.681455	-24.58898	South America	
kgj	82.6749	28.41102	Eurasia	
kgm	-52.42	-2.92	South America	2013
kgl	143.22246	-24.21819	Australia	2013
kgo	30.00302	10.51395	Africa	
kgn	47.43288	38.5656	Eurasia	
NOCODE_Ware			Africa	
NOCODE_Hottentot-Dutch			Africa	2013
xhe	70.28278	30.47994	Eurasia	
xhd			Eurasia	
xho	28.07686	-31.03886	Africa	
xhv	106.02094	17.402005	Eurasia	
xhu	43.315428	40.733939	Eurasia	2013
xht	40.3333333333	33.9833333333	Eurasia	2013
yga				2013
ygm	146.60263	-5.74049	Papua	
ygl	142.46152	-3.51156	Papua	
NOCODE_Konomihu	-123.310776	41.263356	North America	2013
ygw	145.85384	-7.14042	Papua	
NOCODE_Northern-Hmong	104.191944	24.041944	Eurasia	
ygr	145.38785	-6.32432	Papua	
ygp	102.5	25.7	Eurasia	
wur	132.303	-11.364	Australia	2013
wuv	142.85072	-1.73938	Papua	
wuu	119.68246	29.86209	Eurasia	
wut	141.10425	-2.64636	Papua	
wuy	130.59741	-0.2828	Papua	
wux	131.26054	-12.30224	Australia	
wub	125.72002	-14.83473	Australia	
wua	141.59876	-13.49573	Australia	
NOCODE_Bigambal			Australia	2013
NOCODE_Nam			Eurasia	2013
wud	1.53522	7.57619	Africa	
wuh	101.95654	35.26904	Eurasia	
wun	32.8801	-8.32587	Africa	
wum	12.26396	-2.392345	Africa	
wul	139.00335	-4.52544	Papua	
mxz	129.86472	-8.15414	Papua	
mxx	-7.57109	8.3548	Africa	
mxy	-97.01454	17.21219	North America	
mxv	-98.35138	17.04796	North America	
mxw	141.82414	-9.12416	Papua	
mxt	-97.84167	16.22794	North America	
mxu	14.11419	10.8806	Africa	
mxr	114.4338	3.7519	Papua	
mxs	-97.12365	16.94758	North America	
mxp	-96.11857	16.96335	North America	
mxq	-95.84841	16.89123	North America	
mxn	131.5203	-0.96532	Papua	
mxo	23.98192	-14.29407	Africa	
mxl	1.781805	7.57292	Africa	
mxm	151.52804	-4.97468	Papua	
mxj	97.04437	28.47324	Eurasia	
mxk	144.95019	-4.2717	Papua	
mxh	29.66556	0.7398	Africa	
mxi	-1.79724	37.87627	Eurasia	2013
mxf	14.84752	12.53419	Africa	
mxg	17.40859	-9.15592	Africa	
mxd	116.5733	0.80793	Papua	
mxe	168.27482	-17.68407	Papua	
mxb	-97.90017	17.61552	North America	
mxc	32.805235	-18.19274	Africa	
mxa	-98.05743	17.82871	North America	
zwa	38.82583	8.01148	Africa	
NOCODE_Bonin-English-Pidgin			Eurasia	2013
NOCODE_Erie			North America	
xut	140.95758	-17.45658	Australia	2013
xuu	22.599835	-16.59051	Africa	
xur	44.3833333333	35.0333333333	Eurasia	2013
isr	34.76366	31.5279	Eurasia	
isu	9.96577	6.63731	Africa	
ist	13.64	45.088	Eurasia	
xud				2013
isi	8.68668	6.59158	Africa	
ish	6.33917	6.25685	Africa	
iso	6.24682	5.52889	Africa	
isn	34.846	-3.99991	Africa	
ism	139.04018	-2.00717	Papua	
isl	-19.02117	63.48375	Eurasia	
isc	-74.51927	-7.75236	South America	
xum			Eurasia	2013
isa	145.46204	-5.83809	Papua	
xuo	15.48432	7.97771	Africa	
isg	-6.36541	53.31499	Eurasia	
ise	12.42949	42.72915	Eurasia	
isd	121.1599	18.21387	Papua	
jjm			Eurasia	
NOCODE_Marawan	-51.8	3.9	South America	2013
ukq	7.96002	5.59913	Africa	
ofs			Eurasia	2013
gyg	21.97066	5.57378	Africa	
gyf	148.60445	-25.68965	Australia	2013
gye	9.23923	10.41095	Africa	
gyd	139.48903	-17.06954	Australia	
gyb	145.68321	-4.9222	Papua	
gya	15.2569	5.9503	Africa	
gyn	-56.94513	5.623205	South America	
gym	-82.391125	8.825105	North America	
gyl	36.57211	5.95034	Africa	
gyi	10.24928	2.474565	Africa	
gyr	-61.69335	-15.82467	South America	
gyy	145.86184	-27.06423	Australia	2013
NOCODE_Pidgin-Fijian			Papua	
NOCODE_Taut-Batu			Papua	
tyl	104.25078	22.75275	Eurasia	
tyn	139.90245	-5.54543	Papua	
tyh	104.106145	19.349715	Eurasia	
tyi	13.86035	-2.98028	Africa	
tyj	104.93774	19.1801	Eurasia	
tye	3.586515	11.59531	Africa	
tya	145.3657	-5.74255	Papua	
tyx	13.86684	-3.50685	Africa	
tyz	106.16715	21.64483	Eurasia	
tyt	104.00762	21.38306	Eurasia	
tyu	26.01579	-22.02366	Africa	
tyv	92.6692633333	48.43595	Eurasia	
typ	143.32412	-14.82924	Australia	2013
tyr	104.62459	20.455905	Eurasia	
tys	103.80538	22.29499	Eurasia	
dok	120.70738	0.80348	Papua	
doh	11.99245	8.64119	Africa	
don	146.98836	-9.10008	Papua	
doo	29.96193	2.96683	Africa	
dol	142.65608	-7.85806	Papua	
dob	150.82504	-9.63239	Papua	
doc	109.20384	26.99443	Eurasia	
NOCODE_Elinga			Africa	
doa	144.89497	-6.03737	Papua	
dof	148.45002	-10.15101	Papua	
doe	38.49022	-6.25844	Africa	
doz	37.55537	6.25237	Africa	
dox	37.20169	5.74987	Africa	
doy	-2.295	8.182	Africa	
NOCODE_Jova	-109.0	28.5	North America	2013
dor	160.89663	-9.11536	Papua	
dos	-4.1493	10.18993	Africa	
dop	1.669535	9.519485	Africa	
doq	-71.17218	18.87983	North America	
dov	26.502	-18.37	Africa	
dow	13.07676	8.68604	Africa	
dot	9.51838	9.9325	Africa	
kup	146.90782	-8.09371	Papua	
kuj	34.504925	-1.506365	Africa	
bav	10.41372	6.11403	Africa	
baw	10.22335	6.10821	Africa	
bau	10.21664	9.42456	Africa	
bar	13.246026	47.923164	Eurasia	
bas	10.42135	3.80765	Africa	
bap	87.04738	27.12147	Eurasia	
baz			Africa	
bax	10.84772	5.49017	Africa	
bay	134.78651	-5.74908	Papua	
baf	11.02897	4.35696	Africa	
bag	11.53531	4.64348	Africa	
bae	-66.82799	1.91649	South America	
bab	-16.05858	12.31277	Africa	
bac	106.17663	-6.35359	Papua	
baa	157.14937	-7.22281	Papua	
ban	115.07496	-8.35714	Papua	
bao	-70.164405	0.30416	South America	
bam	-9.98949	12.04008	Africa	
baj	134.67109	-6.7394	Papua	
bak	56.55937	53.59671	Eurasia	
bah	-79.149985	25.284065	North America	
NOCODE_Kuyubi	-64	-11.75	South America	
omc	-79.0	-8.01666666667	South America	2013
omb	167.89039	-15.35234	Papua	
oma	-96.52947	42.09436	North America	
omg	-69.166735	-3.526	South America	
ome	-69.99999	0.99999	South America	2013
omk			Eurasia	2013
omi	30.5385	3.2542	Africa	
omo	144.92425	-4.82756	Papua	
omn			Eurasia	
oml	25.17477	-2.32162	Africa	
omr			Eurasia	
omw	145.88287	-6.35337	Papua	
omu	-75.915695	-4.921615	South America	2013
omt	35.62963	-1.34401	Africa	
NOCODE_Burundi-Pidgin-French			Africa	
unp	124.66753	-16.10935		
unr	87.1792	25.03911	Eurasia	
unu			Papua	
unx	87.1792	25.03911	Eurasia	
unz	119.67323	-0.85876	Papua	
fng	27.1400833333	-25.384842	Africa	
una	146.21818	-6.64084	Papua	
une	6.13427	6.97237	Africa	
ung	126.43311	-16.40063	Australia	
unk	-58.9802	-12.43024	South America	
unm	-98.32013	35.02644	North America	2013
fni	18.75001	10.29104	Africa	
scg	110.40412	-0.13152	Papua	
NOCODE_Yurumangui	-76.522636	3.436864	South America	2013
mco	-95.46586	16.94037	North America	
mcn	15.474835	10.0606	Africa	
mcm	129.0	-2.0	Eurasia	
mcl	-75.83332	0.49999	South America	2013
mck	21.97677	-14.60299	Africa	
mcj	11.18433	6.75724	Africa	
mci	147.13705	-6.56072	Papua	
gli	157.56369	-8.10266	Papua	2013
mcg	-67.25811	5.96952	South America	
mcf	-72.628105	-5.739145	South America	
mce	-97.59753	16.77876	North America	
mcd	-71.123155	-9.8626	South America	
mcc	142.70984	-8.51839	Papua	
mcb	-72.50171	-12.12905	South America	
mca	-57.36935	-25.01186	South America	
akx	92.82266	12.84943	Eurasia	2013
mcz	145.58867	-5.2219	Papua	
mcy	146.40948	-7.03751	Papua	
mcx	15.524605	3.457755	Africa	
mcw	18.2999	11.74608	Africa	
mcv	144.01087	-7.61717	Papua	
mcu	11.41953	6.43829	Africa	
mct	11.39465	4.5932	Africa	
mcs	14.00129	9.6121	Africa	
mcr	146.07051	-7.17425	Papua	
mcq	148.37594	-9.09451	Papua	
mcp	13.07888	4.15471	Africa	
slx	23.15022	-5.44937	Africa	
sly	120.49606	-6.10145	Papua	
slz	130.90913	-1.22329	Papua	
slt	102.13368	21.688835	Eurasia	
slu	130.96124	-8.18376	Papua	
slv	14.7765875	46.2542575	Eurasia	
slw	147.57361	-6.07688	Papua	
slp	122.80341	-8.36439	Papua	
slq	47.34872	37.03921	Eurasia	2013
slr	102.81943	35.54568	Eurasia	
sls	103.86376	1.33069	Eurasia	
sll	145.02097	-6.26519	Papua	
slm	120.53586	6.27167	Papua	
sln	-121.71773	37.66462	North America	2013
slh	-122.14073	47.26303	North America	
sli	15.9666666667	50.6963333333	Eurasia	
slj	-56.5107	1.74782	South America	
slk	18.78479	48.545705	Eurasia	
sld	-2.38217	11.0916	Africa	
sle	77.221069	11.945826	Eurasia	
slf	8.79111	46.30761	Eurasia	
slg	116.45038	4.34788	Papua	
slc	-69.38426	5.30115	South America	
glc	19.57745	10.65773	Africa	
gld	134.797255	48.43426	Eurasia	
gle	-7.61509	53.21855	Eurasia	
glg	-7.534295	42.244575	Eurasia	
gly	33.69291	11.83364	Africa	2013
swr	136.29569	-1.91473	Papua	
wdu	147.42089	-23.80289	Australia	2013
kiz	34.48254	-9.93	Africa	
kiy	137.282	-3.18494	Papua	
kix	95.161755	26.20717	Eurasia	
kis	143.95983	-3.83909	Papua	
kir	74.0	42.0	Eurasia	
kiq	140.19727	-3.78748	Papua	
kip	82.64667	27.94373	Eurasia	
kiw	144.66697	-7.39215	Papua	
kiv	33.64451	-7.23023	Africa	
kiu	39.40036	39.16361	Eurasia	
kit	142.53159	-9.08521	Papua	
kik	36.71901	-0.29005	Africa	
kij	151.0724	-8.72574	Papua	
kii	-96.5	31.83	North America	2013
kih	141.19097	-2.88607	Papua	
kio	-98.90424	34.94026	North America	
kin	29.6441333333	-1.56770666667	Africa	
kim	98.37923	53.7145	Eurasia	
kil	9.63992	11.01194	Africa	
kic	-89.03034	41.655145	North America	
kib	30.47166	11.69648	Africa	
kia	15.89359	9.79442	Africa	
NOCODE_Mongoba-Kazibati	29.563687	2.809828	Africa	
kig	138.35508	-8.01899	Papua	
kif	82.95235	28.52593	Eurasia	
kie	20.87674	11.32054	Africa	
kid	10.29904	6.5817	Africa	
NOCODE_San-Francisco-Solano			North America	
xjb				2013
glu	19.21821	10.30493	Africa	
xjt				2013
glv	-4.45437	54.26037	Eurasia	2013
tdx	45.15152	-24.80155	Africa	
glw	13.865235	11.13336	Africa	
yei	11.53922	6.48954	Africa	2013
yej	35.10838	31.80104	Eurasia	
yel	22.58912	-2.46204	Africa	
yen			Africa	
yea	75.62646	12.32309	Eurasia	
yec	8.47267	48.24834	Eurasia	
yee	143.5721	-4.71731	Papua	
yey	23.608825	-18.91781	Africa	
yes	7.97913	9.05454	Africa	
yer	10.02885	8.98356	Africa	
yeu	81.97482	17.37023	Eurasia	
yet	140.65319	-4.05884	Papua	
yev	142.43607	-3.47256	Papua	
opt	-110.06212	31.15211	North America	
NOCODE_Seb-Seliyer			Eurasia	
NOCODE_Mayo			South America	2013
opy	-53.7227	-22.278	South America	
opa	5.97843	7.33708	Africa	
opm	142.17666	-5.20797	Papua	
opo	145.75121	-7.85988	Papua	
NOCODE_Jirajaran	-68.4	7.26666666667	South America	2013
opk	139.92557	-4.91191	Papua	
NOCODE_Tabancale			South America	2013
www	11.78018	6.68974	Africa	
wwr	123.97143	-17.09646	Australia	2013
NOCODE_Nitita	167.46	-16.2	Papua	
wwa	1.65318	10.59559	Africa	
wwb			Australia	2013
wwo	167.54977	-14.29165	Papua	
NOCODE_Chono	-73.879395	-44.298692	South America	2013
NOCODE_Paravilhana	-60.483333	3.116667	South America	2013
NOCODE_Kimda	-54.625855	-25.826594	South America	2013
zuy	14.44451	10.55798	Africa	
zua	9.28934	9.95001	Africa	
NOCODE_Mimi-Gaudefroy			Africa	2013
zuh	145.29832	-6.05047	Papua	
zun	-108.78197	35.00561	North America	
zul	31.351174	-25.330502	Africa	
zum	56.42019	26.16023	Eurasia	
NOCODE_Pidgin-Hindustani			Papua	
NOCODE_Nabit	-0.671111	10.857778	Africa	
NOCODE_Avok			Papua	
NOCODE_Pericu			North America	
NOCODE_NE-Tasmanian-Dialect-Chain	147.188415	-41.058644	Australia	2013
iqu	-73.97046	-3.31233	South America	
xww				2013
xwt				2013
xwr	138.43628	-2.56457	Papua	
xwl	2.03904	6.33455	Africa	
xwj				2013
xwg	36.1702	5.40416	Africa	
xwe	2.02985	6.41342	Africa	
xwc			North America	2013
xwa	-61.1833333333	-11.6666666667	South America	
NOCODE_Osamayi			Africa	
NOCODE_West-Nyala			Africa	
NOCODE_Okwanuchu			North America	
rnp	79.567	30.528	Eurasia	
fse	25.06767	60.66099	Eurasia	
fsl	3.0	47.0	Eurasia	
fss	26.328	62.111	Eurasia	
qbb			Eurasia	2013
NOCODE_Island-Takic			North America	2013
tnu	104.36727	18.66237	Eurasia	
NOCODE_Giya			Australia	2013
erw	132.7048	-2.83746	Papua	
dil	29.60565	12.03469	Africa	
dim	36.33293	6.20951	Africa	
dio	6.3731	9.0611	Africa	
dih	-116.609415	32.5153	North America	
dii	10.9888	4.80551	Africa	
dij	129.68668	-7.55894	Papua	
dik	28.06131	8.81115	Africa	
jhi	101.54145	5.63695	Eurasia	
dif	137.99999	-28.16666	Australia	2013
dig	39.1752	-4.62101	Africa	
dia	142.24844	-3.38837	Papua	
dib	30.30213	6.7307	Africa	
dic	-5.40633	5.86012	Africa	
jhs			Eurasia	
dix	167.51592	-16.32665	Papua	
diy	139.45512	-5.12627	Papua	
diz	19.38809	-4.44304	Africa	
dit	138.07782	-28.79923	Australia	2013
diu	20.66778	-18.16808	Africa	
div	73.07456	3.82586	Eurasia	
diw	29.29981	9.81484	Africa	
dip	31.83923	9.27995	Africa	
diq	39.63882	38.61469	Eurasia	
dir	11.63209	7.83766	Africa	
dis	93.18061	25.41984	Eurasia	
ruh	91.469	25.506	Eurasia	
rub	31.48191	2.06754	Africa	
tnf	71.25419	38.22673	Eurasia	
box	-3.50303	11.16869	Africa	
boy	26.0	6.0	Africa	
hbo	35.17248	31.77607	Eurasia	2013
hbn	30.52819	11.29079	Africa	
bop	146.73767	-5.84007	Papua	
boq	142.25459	-5.54487	Papua	
bor	-55.20043	-16.60295	South America	
bos	17.67044	42.93308	Eurasia	
bot	27.99183	7.4145	Africa	
bou	38.50791	-5.10749	Africa	
bov	0.38008	7.31095	Africa	
bow	141.03371	-8.41526	Papua	
boh	22.97302	3.5857	Africa	
boi	-119.699249	34.461957	North America	2013
boj	145.71663	-5.45899	Papua	
bok	17.62984	2.39823	Africa	
bol	11.23216	11.48388	Africa	
bom	8.81221	9.67037	Africa	
NOCODE_Lenca-Honduras	-87.49878	13.667338	North America	2013
boo	-4.25688	15.47052	Africa	
hbu	125.96468	-8.76565	Papua	
boa	-68.90929	-2.91467	South America	
bob	41.23402	-1.40124	Africa	
bod	90.1872433333	28.36807	Eurasia	
boe	10.27042	6.59969	Africa	
bof	-4.75524	11.82422	Africa	
bog	-8.00136	12.651	Africa	
ayl	15.00136	22.00324	Africa	
ayo	-60.217495	-19.220055	South America	
ayn	44.84118	15.65517	Eurasia	
ayi	8.20861	5.98832	Africa	
ayh	48.65241	15.44676	Eurasia	
ayk	6.34264	7.40354	Africa	
aye	6.01979	7.52206	Africa	
ayd	142.89347	-14.66524	Australia	2013
ayg	0.98348	8.2327	Africa	
aya	144.83607	-4.13554	Papua	
ayc	-70.34424	-17.14171	South America	
ayb	2.20552	6.62654	Africa	
ayy	121.29319	16.31714	Papua	2013
ayx	98.86843	27.12131	Eurasia	
ayz	132.59118	-1.3679	Papua	
ayu	8.60225	9.2634	Africa	
ayt	120.48961	14.41534	Papua	
ayq	142.40679	-3.95946	Papua	
ayp	42.00475	36.2985733333	Eurasia	
ays	124.16469	13.04255	Papua	
ayr	-68.5	-17.0	South America	
ood	-111.994865	31.79725	North America	
oog	106.00126	15.12254	Eurasia	
NOCODE_Cueva			North America	2013
oon	92.47067	10.69263	Eurasia	
oos			Eurasia	2013
oor	23.01446	-28.38447	Africa	
fly	27.49549	-25.8633	Africa	
flr	28.98646	-3.04022	Africa	
ulw	-83.581467	12.932292	North America	
ulu	116.5	3.25	Papua	
fli	13.40867	10.54189	Africa	
flh	139.21267	-3.04582	Papua	
uli	140.0	10.0	Papua	
uln	152.18315	-4.19566	Papua	
fll	13.65675	9.9249	Africa	
ull	77.09056	9.46719	Eurasia	
fln	144.25927	-14.18123	Australia	2013
fla	-114.18987	47.58251	North America	
ulc	140.29045	51.85209	Eurasia	
ula	6.59138	10.50213	Africa	
ulf	140.50189	-3.63853	Papua	
bgj	10.66697	6.0125	Africa	
bgk	101.915765	21.347375	Eurasia	
NOCODE_Capoxo	-42.033333	-16.766667	South America	2013
bgm	-12.07358	12.27246	Africa	2013
NOCODE_Culli	-78.116456	-7.878618	South America	2013
NOCODE_Bagua			South America	2013
nyx	151.313	-29.581	Australia	2013
nyy	33.77634	-9.71018	Africa	
nyr			Africa	
nys	118.15081	-33.11995	Australia	
nyp	33.73651	3.4997	Africa	
nyq	53.52105	34.22125	Eurasia	
nyv	122.85075	-16.91292	Australia	2013
nyw	104.15092	17.12133	Eurasia	
nyt	146.2156	-18.87429	Australia	2013
nyu	33.02328	-16.47566	Africa	
nyj	28.31546	-1.29357	Africa	
nyk	14.94004	-15.96162	Africa	
nyh	124.34808	-17.95942	Australia	
nyi	29.43324	12.09934	Africa	
nyn	30.54803	-0.46364	Africa	
nyo	31.34928	0.95294	Africa	
nyl	104.33042	14.88168	Eurasia	
nym	32.94452	-5.08559	Africa	
nyb	0.37152	6.82649	Africa	
nyc	29.1805	2.97634	Africa	
nya	32.810775	-14.80472	Africa	
nyf	39.6648	-3.30638	Africa	
nyg	28.64345	-3.03802	Africa	
nyd	34.6166	0.07523	Africa	
nye	22.47872	-17.23137	Africa	
snf	-16.92051	14.79201	Africa	
sng	26.84621	-10.02359	Africa	
snd	69.0	26.0	Eurasia	
mar	76.66649	17.93438	Eurasia	
mau	-96.72403	18.25558	North America	
mat	-100.05809	19.35839	North America	
maw	-0.74675	10.38842	Africa	
sna	29.75725	-17.20849	Africa	
snn	-76.02367	0.31733	South America	
max	128.32323	-0.86437	Papua	
snl	125.37833	5.40229	Papua	
snm	31.25	2.8735	Africa	
snj	21.17331	4.32811	Africa	
